БЕЛОН АО - ЛогДоходность;;;;;;;;;
0,020231904;;;;;;;;;
0,018427169;;;;;;;;;
0,054658413;;;;;;;;;
0,08020636;;;;;;;;;
-0,064898593;;;;;;;;;
-0,041717279;;;;;;;;;
0,007074859;;;;;;;;;
0,030442938;;;;;;;;;
0,017210334;;;;;;;;;
0,033556784;;;;;;;;;
-0,008536331;;;;;;;;;
0,014518403;;;;;;;;;
-0,007483198;;;;;;;;;
-0,004014055;;;;;;;;;
0,020896283;;;;;;;;;
-0,017383105;;;;;;;;;
0,009970172;;;;;;;;;
-0,000992556;;;;;;;;;
-0,010983635;;;;;;;;;
-0,003520245;;;;;;;;;
0,000503651;;;;;;;;;
0,003518476;;;;;;;;;
-0,014148796;;;;;;;;;
-0,042095069;;;;;;;;;
-0,073210123;;;;;;;;;
0,084294955;;;;;;;;;
0,036592591;;;;;;;;;
-0,017871295;;;;;;;;;
0,027440746;;;;;;;;;
-0,025896344;;;;;;;;;
0,011253316;;;;;;;;;
0,024618174;;;;;;;;;
-0,009975145;;;;;;;;;
0,007490672;;;;;;;;;
-0,005487667;;;;;;;;;
0,001499625;;;;;;;;;
-0,001499625;;;;;;;;;
-0,002504384;;;;;;;;;
0,046542811;;;;;;;;;
-0,030622077;;;;;;;;;
-0,033118933;;;;;;;;;
0,181896296;;;;;;;;;
-0,042134354;;;;;;;;;
-0,087576189;;;;;;;;;
-0,030983546;;;;;;;;;
-0,078961042;;;;;;;;;
0,075458411;;;;;;;;;
0,000501128;;;;;;;;;
-0,000501128;;;;;;;;;
0,00150263;;;;;;;;;
-0,009049836;;;;;;;;;
0,018018506;;;;;;;;;
-0,00796817;;;;;;;;;
0,004987542;;;;;;;;;
0,015305162;;;;;;;;;
0,006349228;;;;;;;;;
0;;;;;;;;;
-0,016196673;;;;;;;;;
-0,010445258;;;;;;;;;
0,01093994;;;;;;;;;
0,099258852;;;;;;;;;
-0,001344387;;;;;;;;;
-0,036998968;;;;;;;;;
0,018898926;;;;;;;;;
-0,041488122;;;;;;;;;
-0,013899097;;;;;;;;;
0,021957923;;;;;;;;;
-0,024373966;;;;;;;;;
0,037041272;;;;;;;;;
-0,02645407;;;;;;;;;
0,030641096;;;;;;;;;
-0,009328426;;;;;;;;;
-0,024188991;;;;;;;;;
0,046432725;;;;;;;;;
0,031576823;;;;;;;;;
0,056121761;;;;;;;;;
0,048350261;;;;;;;;;
0,005982072;;;;;;;;;
0,016561893;;;;;;;;;
-0,018950429;;;;;;;;;
0,033702249;;;;;;;;;
0,016813541;;;;;;;;;
0,000757576;;;;;;;;;
-0,000378716;;;;;;;;;
0,022472856;;;;;;;;;
0,164258157;;;;;;;;;
-0,043024292;;;;;;;;;
0,006866138;;;;;;;;;
-0,021407042;;;;;;;;;
0,046187071;;;;;;;;;
-0,040212941;;;;;;;;;
0,029668028;;;;;;;;;
-0,00515299;;;;;;;;;
0,004188825;;;;;;;;;
0,066546151;;;;;;;;;
0,069714633;;;;;;;;;
-0,053895768;;;;;;;;;
0,030762685;;;;;;;;;
-0,013733501;;;;;;;;;
-0,002915454;;;;;;;;;
-0,019160498;;;;;;;;;
0,068298186;;;;;;;;;
-0,041140553;;;;;;;;;
-0,007997135;;;;;;;;;
0,027359518;;;;;;;;;
-0,011428696;;;;;;;;;
-0,008658063;;;;;;;;;
0,005780363;;;;;;;;;
-0,011594333;;;;;;;;;
0,062166906;;;;;;;;;
-0,011712156;;;;;;;;;
0,187160833;;;;;;;;;
0,405081893;;;;;;;;;
0,1423084;;;;;;;;;
-0,002996506;;;;;;;;;
-0,029782235;;;;;;;;;
-0,090922704;;;;;;;;;
-0,022447205;;;;;;;;;
-0,019818018;;;;;;;;;
-0,06694854;;;;;;;;;
-0,022491931;;;;;;;;;
-0,042522295;;;;;;;;;
-0,073384819;;;;;;;;;
0,048904902;;;;;;;;;
0,045747887;;;;;;;;;
0,038697864;;;;;;;;;
-0,030402684;;;;;;;;;
-0,00873368;;;;;;;;;
0,067412676;;;;;;;;;
-0,065222095;;;;;;;;;
0,087922705;;;;;;;;;
-0,159106158;;;;;;;;;
0,013999295;;;;;;;;;
-0,014469331;;;;;;;;;
-0,043725438;;;;;;;;;
0,032853196;;;;;;;;;
-0,014361185;;;;;;;;;
-0,016529302;;;;;;;;;
0,009756175;;;;;;;;;
-0,011718884;;;;;;;;;
-0,015841915;;;;;;;;;
-0,027315811;;;;;;;;;
-0,078377428;;;;;;;;;
-0,037868328;;;;;;;;;
0,129996928;;;;;;;;;
0,027439986;;;;;;;;;
0,062937831;;;;;;;;;
-0,006955743;;;;;;;;;
0,012945165;;;;;;;;;
-0,246731469;;;;;;;;;
0,005861681;;;;;;;;;
0,055696212;;;;;;;;;
0,01154176;;;;;;;;;
0,009246734;;;;;;;;;
-0,010887424;;;;;;;;;
0,022193062;;;;;;;;;
-0,024933541;;;;;;;;;
-0,001647899;;;;;;;;;
0,021213741;;;;;;;;;
0,083596871;;;;;;;;;
